stream_name,stream_abreviation,sampling_date,sampling_datetime,time_period,travertine_deposition,par_umol_m2_s,temp_c,specific_cond_uS_cm,dissolved_oxygen_mgL,dissolved_oxygen_percent,calcium_mgL
Córrego Cabelo Duro,CD,20231014,20231014 19:14:45,Nighttime,Active,0,26.6,357.78,6.588,84.98,48.8894
Córrego Cabelo Duro,CD,20231014,20231014 19:24:45,Nighttime,Active,0,26.6,357.46,6.549,84.47,48.8158
Córrego Cabelo Duro,CD,20231014,20231014 19:34:45,Nighttime,Active,0,26.6,357.4,6.546,84.41,48.802
Córrego Cabelo Duro,CD,20231014,20231014 19:44:45,Nighttime,Active,0,26.612,357.345,6.567,84.69,48.78935
Córrego Cabelo Duro,CD,20231014,20231014 19:54:45,Nighttime,Active,0,26.62,358.345,6.542,84.39,49.01935
Córrego Cabelo Duro,CD,20231014,20231014 20:04:45,Nighttime,Active,0,26.62,358.425,6.556,84.61,49.03775
Córrego Cabelo Duro,CD,20231014,20231014 20:14:45,Nighttime,Active,0,26.612,358.915,6.536,84.32,49.15045
Córrego Cabelo Duro,CD,20231014,20231014 20:24:45,Nighttime,Active,0,26.616,359.285,6.586,84.95,49.23555
Córrego Cabelo Duro,CD,20231014,20231014 20:34:45,Nighttime,Active,0,26.612,358.28,6.529,84.21,49.0044
Córrego Cabelo Duro,CD,20231014,20231014 20:44:45,Nighttime,Active,0,26.6,357.33,6.5,83.84,48.7859
Córrego Cabelo Duro,CD,20231014,20231014 20:54:45,Nighttime,Active,0,26.6,357.6,6.511,83.99,48.848
Córrego Cabelo Duro,CD,20231014,20231014 21:04:45,Nighttime,Active,0,26.584,357.88,6.485,83.6,48.9124
Córrego Cabelo Duro,CD,20231014,20231014 21:14:45,Nighttime,Active,0,26.58,358.125,6.422,82.77,48.96875
Córrego Cabelo Duro,CD,20231014,20231014 21:24:45,Nighttime,Active,0,26.572,357.54,6.281,80.97,48.8342
Córrego Cabelo Duro,CD,20231014,20231014 21:34:45,Nighttime,Active,0,26.56,356.705,6.454,83.21,48.64215
Córrego Cabelo Duro,CD,20231014,20231014 21:44:45,Nighttime,Active,0,26.56,357.89,6.452,83.17,48.9147
Córrego Cabelo Duro,CD,20231014,20231014 21:54:45,Nighttime,Active,0,26.544,360.15,6.407,82.55,49.4345
Córrego Cabelo Duro,CD,20231014,20231014 22:04:45,Nighttime,Active,0,26.54,359.495,6.415,82.7,49.28385
Córrego Cabelo Duro,CD,20231014,20231014 22:14:45,Nighttime,Active,0,26.53,359.945,6.42,82.66,49.38735
Córrego Cabelo Duro,CD,20231014,20231014 22:24:45,Nighttime,Active,0,26.52,359.815,6.47,83.33,49.35745
Córrego Cabelo Duro,CD,20231014,20231014 22:34:45,Nighttime,Active,0,26.506,359.455,6.445,82.98,49.27465
Córrego Cabelo Duro,CD,20231014,20231014 22:44:45,Nighttime,Active,0,26.5,360.535,6.443,82.94,49.52305
Córrego Cabelo Duro,CD,20231014,20231014 22:54:45,Nighttime,Active,0,26.482,364.99,6.507,83.68,50.5477
Córrego Cabelo Duro,CD,20231014,20231014 23:04:45,Nighttime,Active,0,26.48,363.685,6.506,83.69,50.24755
Córrego Cabelo Duro,CD,20231014,20231014 23:14:45,Nighttime,Active,0,26.466,363.93,6.464,83.16,50.3039
Córrego Cabelo Duro,CD,20231014,20231014 23:24:45,Nighttime,Active,0,26.46,361.78,6.518,83.86,49.8094
Córrego Cabelo Duro,CD,20231014,20231014 23:34:45,Nighttime,Active,0,26.456,362.375,6.535,84.07,49.94625
Córrego Cabelo Duro,CD,20231014,20231014 23:44:45,Nighttime,Active,0,26.44,366.61,6.507,83.68,50.9203
Córrego Cabelo Duro,CD,20231014,20231014 23:54:45,Nighttime,Active,0,26.44,371.145,6.463,83.1,51.96335
Córrego Cabelo Duro,CD,20231015,20231015 00:04:45,Nighttime,Active,0,26.42,369.405,6.425,82.59,51.56315
Córrego Cabelo Duro,CD,20231015,20231015 00:14:45,Nighttime,Active,0,26.42,368.535,6.464,83.14,51.36305
Córrego Cabelo Duro,CD,20231015,20231015 00:24:45,Nighttime,Active,0,26.4,367.63,6.453,82.95,51.1549
Córrego Cabelo Duro,CD,20231015,20231015 00:34:45,Nighttime,Active,0,26.396,368.895,6.436,82.69,51.44585
Córrego Cabelo Duro,CD,20231015,20231015 00:44:45,Nighttime,Active,0,26.38,368.69,6.451,82.89,51.3987
Córrego Cabelo Duro,CD,20231015,20231015 00:54:45,Nighttime,Active,0,26.366,366.66,6.485,83.25,50.9318
Córrego Cabelo Duro,CD,20231015,20231015 01:04:45,Nighttime,Active,0,26.36,361.175,6.482,83.21,49.67025
Córrego Cabelo Duro,CD,20231015,20231015 01:14:45,Nighttime,Active,0,26.348,356.83,6.455,82.84,48.6709
Córrego Cabelo Duro,CD,20231015,20231015 01:24:45,Nighttime,Active,0,26.336,356.055,6.474,83.07,48.49265
Córrego Cabelo Duro,CD,20231015,20231015 01:34:45,Nighttime,Active,0,26.32,358.63,6.466,82.99,49.0849
Córrego Cabelo Duro,CD,20231015,20231015 01:44:45,Nighttime,Active,0,26.31,360.69,6.467,83,49.5587
Córrego Cabelo Duro,CD,20231015,20231015 01:54:45,Nighttime,Active,0,26.296,359.6,6.47,83.03,49.308
Córrego Cabelo Duro,CD,20231015,20231015 02:04:45,Nighttime,Active,0,26.282,358.875,6.496,83.31,49.14125
Córrego Cabelo Duro,CD,20231015,20231015 02:14:45,Nighttime,Active,0,26.264,360.68,6.53,83.72,49.5564
Córrego Cabelo Duro,CD,20231015,20231015 02:24:45,Nighttime,Active,0,26.26,364.485,6.494,83.21,50.43155
Córrego Cabelo Duro,CD,20231015,20231015 02:34:45,Nighttime,Active,0,26.246,365.43,6.511,83.46,50.6489
Córrego Cabelo Duro,CD,20231015,20231015 02:44:45,Nighttime,Active,0,26.24,364.025,6.425,82.31,50.32575
Córrego Cabelo Duro,CD,20231015,20231015 02:54:45,Nighttime,Active,0,26.22,365.19,6.476,82.94,50.5937
Córrego Cabelo Duro,CD,20231015,20231015 03:04:45,Nighttime,Active,0,26.21,365.085,6.433,82.39,50.56955
Córrego Cabelo Duro,CD,20231015,20231015 03:14:45,Nighttime,Active,0,26.196,365.575,6.472,82.86,50.68225
Córrego Cabelo Duro,CD,20231015,20231015 03:24:45,Nighttime,Active,0,26.18,367.275,6.506,83.26,51.07325
Córrego Cabelo Duro,CD,20231015,20231015 03:34:45,Nighttime,Active,0,26.162,368.905,6.537,83.66,51.44815
Córrego Cabelo Duro,CD,20231015,20231015 03:44:45,Nighttime,Active,0,26.16,369.35,6.517,83.38,51.5505
Córrego Cabelo Duro,CD,20231015,20231015 03:54:45,Nighttime,Active,0,26.148,371.46,6.504,83.18,52.0358
Córrego Cabelo Duro,CD,20231015,20231015 04:04:45,Nighttime,Active,0,26.14,372.33,6.512,83.3,52.2359
Córrego Cabelo Duro,CD,20231015,20231015 04:14:45,Nighttime,Active,0,26.124,371.515,6.549,83.71,52.04845
Córrego Cabelo Duro,CD,20231015,20231015 04:24:45,Nighttime,Active,0,26.114,372.435,6.562,83.86,52.26005
Córrego Cabelo Duro,CD,20231015,20231015 04:34:45,Nighttime,Active,0,26.1,372.025,6.572,84.01,52.16575
Córrego Cabelo Duro,CD,20231015,20231015 04:44:45,Nighttime,Active,0,26.086,374.73,6.553,83.72,52.7879
Córrego Cabelo Duro,CD,20231015,20231015 04:54:45,Nighttime,Active,0,26.08,374.32,6.568,83.93,52.6936
Córrego Cabelo Duro,CD,20231015,20231015 05:04:45,Nighttime,Active,0,26.062,374.62,6.613,84.42,52.7626
Córrego Cabelo Duro,CD,20231015,20231015 05:14:45,Nighttime,Active,0,26.056,371.82,6.581,84,52.1186
Córrego Cabelo Duro,CD,20231015,20231015 05:24:45,Nighttime,Active,0,26.04,367.815,6.559,83.71,51.19745
Córrego Cabelo Duro,CD,20231015,20231015 05:34:45,Nighttime,Active,0,26.038,367.135,6.56,83.72,51.04105
Córrego Cabelo Duro,CD,20231015,20231015 05:44:45,Nighttime,Active,0,26.022,367.875,6.563,83.74,51.21125
Córrego Cabelo Duro,CD,20231015,20231015 05:54:45,Nighttime,Active,0,26.014,367.3,6.564,83.75,51.079
Córrego Cabelo Duro,CD,20231015,20231015 06:04:45,Nighttime,Active,0,26,366.045,6.542,83.45,50.79035
Córrego Cabelo Duro,CD,20231015,20231015 06:14:45,Nighttime,Active,0.07538768,25.99,364.585,6.58,83.94,50.45455
Córrego Cabelo Duro,CD,20231015,20231015 06:24:45,Nighttime,Active,0.433223368,25.98,363.95,6.531,83.27,50.3085
Córrego Cabelo Duro,CD,20231015,20231015 06:34:45,Nighttime,Active,1.020524556,25.972,362.635,6.525,83.19,50.00605
Córrego Cabelo Duro,CD,20231015,20231015 06:44:45,Nighttime,Active,1.513583767,25.958,358.365,6.536,83.29,49.02395
Córrego Cabelo Duro,CD,20231015,20231015 06:54:45,Nighttime,Active,2.081533506,25.942,357.215,6.617,84.31,48.75945
Córrego Cabelo Duro,CD,20231015,20231015 07:04:45,Daytime,Active,3.077838687,25.94,357.045,6.637,84.59,48.72035
Córrego Cabelo Duro,CD,20231015,20231015 07:14:45,Daytime,Active,4.632592161,25.922,357.005,6.637,84.55,48.71115
Córrego Cabelo Duro,CD,20231015,20231015 07:24:45,Daytime,Active,6.429060337,25.92,357.045,6.654,84.76,48.72035
Córrego Cabelo Duro,CD,20231015,20231015 07:34:45,Daytime,Active,8.69053267,25.912,356.91,6.685,85.17,48.6893
Córrego Cabelo Duro,CD,20231015,20231015 07:44:45,Daytime,Active,10.9811452,25.9,356.965,6.694,85.26,48.70195
Córrego Cabelo Duro,CD,20231015,20231015 07:54:45,Daytime,Active,13.39818753,25.9,359.305,6.678,85.05,49.24015
Córrego Cabelo Duro,CD,20231015,20231015 08:04:45,Daytime,Active,15.83976167,25.9,359.405,6.688,85.14,49.26315
Córrego Cabelo Duro,CD,20231015,20231015 08:14:45,Daytime,Active,17.92038899,25.9,359.17,6.691,85.19,49.2091
Córrego Cabelo Duro,CD,20231015,20231015 08:24:45,Daytime,Active,19.67110202,25.9,362.19,6.726,85.66,49.9037
Córrego Cabelo Duro,CD,20231015,20231015 08:34:45,Daytime,Active,21.62619879,25.9,362.005,6.726,85.67,49.86115
Córrego Cabelo Duro,CD,20231015,20231015 08:44:45,Daytime,Active,23.46030948,25.9,363.41,6.725,85.64,50.1843
Córrego Cabelo Duro,CD,20231015,20231015 08:54:45,Daytime,Active,24.9961609,25.9,363.435,6.759,86.03,50.19005
Córrego Cabelo Duro,CD,20231015,20231015 09:04:45,Daytime,Active,27.11946455,25.9,362.695,6.752,85.96,50.01985
Córrego Cabelo Duro,CD,20231015,20231015 09:14:45,Daytime,Active,29.70957926,25.9,362.47,6.745,85.87,49.9681
Córrego Cabelo Duro,CD,20231015,20231015 09:24:45,Daytime,Active,34.05247341,25.904,360.625,6.772,86.24,49.54375
Córrego Cabelo Duro,CD,20231015,20231015 09:34:45,Daytime,Active,34.28693637,25.92,360.18,6.75,85.97,49.4414
Córrego Cabelo Duro,CD,20231015,20231015 09:44:45,Daytime,Active,37.21127103,25.92,360.62,6.786,86.43,49.5426
Córrego Cabelo Duro,CD,20231015,20231015 09:54:45,Daytime,Active,62.34264487,25.932,360.95,6.824,86.97,49.6185
Córrego Cabelo Duro,CD,20231015,20231015 10:04:45,Daytime,Active,42.39860363,25.942,361.12,6.807,86.74,49.6576
Córrego Cabelo Duro,CD,20231015,20231015 10:14:45,Daytime,Active,46.11458517,25.958,362.06,6.837,87.12,49.8738
Córrego Cabelo Duro,CD,20231015,20231015 10:24:45,Daytime,Active,48.77803014,25.974,361.715,6.824,86.99,49.79445
Córrego Cabelo Duro,CD,20231015,20231015 10:34:45,Daytime,Active,54.89102829,25.98,360.38,6.856,87.4,49.4874
Córrego Cabelo Duro,CD,20231015,20231015 10:44:45,Daytime,Active,54.545772,26,358.89,6.863,87.56,49.1447
Córrego Cabelo Duro,CD,20231015,20231015 10:54:45,Daytime,Active,56.72986817,26.014,360.195,6.876,87.74,49.44485
Córrego Cabelo Duro,CD,20231015,20231015 11:04:45,Daytime,Active,58.68069687,26.034,361.545,6.916,88.25,49.75535
Córrego Cabelo Duro,CD,20231015,20231015 11:14:45,Daytime,Active,61.54293356,26.048,363.605,6.902,88.12,50.22915
Córrego Cabelo Duro,CD,20231015,20231015 11:24:45,Daytime,Active,63.3708628,26.064,364.16,6.86,87.61,50.3568
Córrego Cabelo Duro,CD,20231015,20231015 11:34:45,Daytime,Active,64.73961789,26.084,365.51,6.904,88.2,50.6673
Córrego Cabelo Duro,CD,20231015,20231015 11:44:45,Daytime,Active,65.6511724,26.104,365.11,6.92,88.46,50.5753
Córrego Cabelo Duro,CD,20231015,20231015 11:54:45,Daytime,Active,66.56209996,26.126,363.95,6.907,88.3,50.3085
Córrego Cabelo Duro,CD,20231015,20231015 12:04:45,Daytime,Active,68.83609679,26.152,363.78,6.959,89.04,50.2694
Córrego Cabelo Duro,CD,20231015,20231015 12:14:45,Daytime,Active,69.63089095,26.174,364.115,7.013,89.72,50.34645
Córrego Cabelo Duro,CD,20231015,20231015 12:24:45,Daytime,Active,70.19821689,26.216,363.675,6.992,89.52,50.24525
Córrego Cabelo Duro,CD,20231015,20231015 12:34:45,Daytime,Active,69.5173704,26.246,364.685,7.004,89.74,50.47755
Córrego Cabelo Duro,CD,20231015,20231015 12:44:45,Daytime,Active,69.06323545,26.276,364.55,6.981,89.54,50.4465
Córrego Cabelo Duro,CD,20231015,20231015 12:54:45,Daytime,Active,70.19821689,26.308,364.3,6.912,88.68,50.389
Córrego Cabelo Duro,CD,20231015,20231015 13:04:45,Daytime,Active,72.46429174,26.344,364.47,7.016,90.05,50.4281
Córrego Cabelo Duro,CD,20231015,20231015 13:14:45,Daytime,Active,71.67170523,26.378,364.81,6.993,89.84,50.5063
Córrego Cabelo Duro,CD,20231015,20231015 13:24:45,Daytime,Active,68.66560446,26.414,363.565,7.049,90.59,50.21995
Córrego Cabelo Duro,CD,20231015,20231015 13:34:45,Daytime,Active,48.86469016,26.448,361.87,7.049,90.62,49.8301
Córrego Cabelo Duro,CD,20231015,20231015 13:44:45,Daytime,Active,55.98327352,26.468,361.195,7.03,90.42,49.67485
Córrego Cabelo Duro,CD,20231015,20231015 13:54:45,Daytime,Active,24.81913398,26.482,362.28,7.054,90.8,49.9244
Córrego Cabelo Duro,CD,20231015,20231015 14:04:45,Daytime,Active,60.36999208,26.5,363.51,7.007,90.17,50.2073
Córrego Cabelo Duro,CD,20231015,20231015 14:14:45,Daytime,Active,59.11024063,26.506,364.05,6.979,89.85,50.3315
Córrego Cabelo Duro,CD,20231015,20231015 14:24:45,Daytime,Active,65.56571333,26.53,364.74,6.87,88.46,50.4902
Córrego Cabelo Duro,CD,20231015,20231015 14:34:45,Daytime,Active,37.88299934,26.54,365.15,6.862,88.41,50.5845
Córrego Cabelo Duro,CD,20231015,20231015 14:44:45,Daytime,Active,68.9496226,26.55,364.235,6.913,89.11,50.37405
Córrego Cabelo Duro,CD,20231015,20231015 14:54:45,Daytime,Active,56.18436242,26.56,362.83,6.925,89.23,50.0509
Córrego Cabelo Duro,CD,20231015,20231015 15:04:45,Daytime,Active,53.65399776,26.578,363.075,6.879,88.7,50.10725
Córrego Cabelo Duro,CD,20231015,20231015 15:14:45,Daytime,Active,58.10727977,26.59,362.78,6.804,87.74,50.0394
Córrego Cabelo Duro,CD,20231015,20231015 15:24:45,Daytime,Active,47.73638038,26.608,362.04,6.912,89.14,49.8692
Córrego Cabelo Duro,CD,20231015,20231015 15:34:45,Daytime,Active,51.55012433,26.624,362.53,6.859,88.49,49.9819
Córrego Cabelo Duro,CD,20231015,20231015 15:44:45,Daytime,Active,49.12483166,26.64,365.79,6.815,87.95,50.7317
Córrego Cabelo Duro,CD,20231015,20231015 15:54:45,Daytime,Active,41.58419329,26.65,365.3,6.856,88.5,50.619
Córrego Cabelo Duro,CD,20231015,20231015 16:04:45,Daytime,Active,32.88022879,26.66,363.2,6.825,88.13,50.136
Córrego Cabelo Duro,CD,20231015,20231015 16:14:45,Daytime,Active,34.81384539,26.668,363.06,6.861,88.59,50.1038
Córrego Cabelo Duro,CD,20231015,20231015 16:24:45,Daytime,Active,33.81830312,26.68,363.355,6.858,88.55,50.17165
Córrego Cabelo Duro,CD,20231015,20231015 16:34:45,Daytime,Active,18.81081643,26.7,363.745,6.878,88.9,50.26135
Córrego Cabelo Duro,CD,20231015,20231015 16:44:45,Daytime,Active,20.44167714,26.7,363.34,6.827,88.18,50.1682
Córrego Cabelo Duro,CD,20231015,20231015 16:54:45,Daytime,Active,19.37459354,26.7,362.705,6.794,87.76,50.02215
Córrego Cabelo Duro,CD,20231015,20231015 17:04:45,Daytime,Active,17.80158503,26.706,362.54,6.772,87.5,49.9842
Córrego Cabelo Duro,CD,20231015,20231015 17:14:45,Daytime,Active,12.71219734,26.72,363.77,6.849,88.5,50.2671
Córrego Cabelo Duro,CD,20231015,20231015 17:24:45,Daytime,Active,13.24902187,26.72,366.11,6.889,88.99,50.8053
Córrego Cabelo Duro,CD,20231015,20231015 17:34:45,Daytime,Active,8.783904492,26.734,366.345,6.902,89.24,50.85935
Córrego Cabelo Duro,CD,20231015,20231015 17:44:45,Daytime,Active,6.354064724,26.74,366.035,6.884,89.01,50.78805
Córrego Cabelo Duro,CD,20231015,20231015 17:54:45,Daytime,Active,5.773092004,26.74,366.235,6.871,88.83,50.83405
Córrego Cabelo Duro,CD,20231015,20231015 18:04:45,Daytime,Active,4.992823506,26.758,366.855,6.858,88.7,50.97665
Córrego Cabelo Duro,CD,20231015,20231015 18:14:45,Daytime,Active,4.110829239,26.76,367.81,6.797,87.93,51.1963
Córrego Cabelo Duro,CD,20231015,20231015 18:24:45,Daytime,Active,3.149231536,26.76,365.685,6.804,87.99,50.70755
Córrego Cabelo Duro,CD,20231015,20231015 18:34:45,Daytime,Active,1.919853215,26.76,364.66,6.804,87.98,50.4718
Córrego Cabelo Duro,CD,20231015,20231015 18:44:45,Daytime,Active,0.463312351,26.76,363.55,6.75,87.28,50.2165
Córrego Cabelo Duro,CD,20231015,20231015 18:54:45,Daytime,Active,0,26.776,363.97,6.797,87.93,50.3131
Córrego Cabelo Duro,CD,20231015,20231015 19:04:45,Nighttime,Active,0,26.78,364.945,6.795,87.93,50.53735
Córrego Cabelo Duro,CD,20231015,20231015 19:14:45,Nighttime,Active,0,26.78,364.55,6.779,87.71,50.4465
Córrego Cabelo Duro,CD,20231015,20231015 19:24:45,Nighttime,Active,0,26.78,366.055,6.714,86.87,50.79265
Córrego Cabelo Duro,CD,20231015,20231015 19:34:45,Nighttime,Active,0,26.78,367.295,6.661,86.16,51.07785
Córrego Cabelo Duro,CD,20231015,20231015 19:44:45,Nighttime,Active,0,26.78,367.235,6.619,85.61,51.06405
Córrego Cabelo Duro,CD,20231015,20231015 19:54:45,Nighttime,Active,0,26.78,366.825,6.615,85.55,50.96975
Córrego Cabelo Duro,CD,20231015,20231015 20:04:45,Nighttime,Active,0,26.78,367.79,6.613,85.54,51.1917
Córrego Cabelo Duro,CD,20231015,20231015 20:14:45,Nighttime,Active,0,26.78,370.895,6.613,85.57,51.90585
Córrego Cabelo Duro,CD,20231015,20231015 20:24:45,Nighttime,Active,0,26.776,371.795,6.586,85.21,52.11285
Córrego Cabelo Duro,CD,20231015,20231015 20:34:45,Nighttime,Active,0,26.776,371.855,6.554,84.79,52.12665
Córrego Cabelo Duro,CD,20231015,20231015 20:44:45,Nighttime,Active,0,26.77,372.51,6.547,84.68,52.2773
Córrego Cabelo Duro,CD,20231015,20231015 20:54:45,Nighttime,Active,0,26.76,371.2,6.615,85.54,51.976
Córrego Cabelo Duro,CD,20231015,20231015 21:04:45,Nighttime,Active,0,26.76,370.545,6.633,85.8,51.82535
Córrego Cabelo Duro,CD,20231015,20231015 21:14:45,Nighttime,Active,0,26.758,368.09,6.68,86.42,51.2607
Córrego Cabelo Duro,CD,20231015,20231015 21:24:45,Nighttime,Active,0,26.75,365.16,6.607,85.43,50.5868
Córrego Cabelo Duro,CD,20231015,20231015 21:34:45,Nighttime,Active,0,26.742,363.34,6.559,84.82,50.1682
Córrego Cabelo Duro,CD,20231015,20231015 21:44:45,Nighttime,Active,0,26.74,361.905,6.61,85.47,49.83815
Córrego Cabelo Duro,CD,20231015,20231015 21:54:45,Nighttime,Active,0,26.73,362.065,6.692,86.48,49.87495
Córrego Cabelo Duro,CD,20231015,20231015 22:04:45,Nighttime,Active,0,26.72,360.495,6.679,86.3,49.51385
Córrego Cabelo Duro,CD,20231015,20231015 22:14:45,Nighttime,Active,0,26.72,359.585,6.595,85.26,49.30455
Córrego Cabelo Duro,CD,20231015,20231015 22:24:45,Nighttime,Active,0,26.706,359.85,6.613,85.45,49.3655
Córrego Cabelo Duro,CD,20231015,20231015 22:34:45,Nighttime,Active,0,26.7,358.995,6.641,85.78,49.16885
Córrego Cabelo Duro,CD,20231015,20231015 22:44:45,Nighttime,Active,0,26.692,358.57,6.664,86.1,49.0711
Córrego Cabelo Duro,CD,20231015,20231015 22:54:45,Nighttime,Active,0,26.68,357.925,6.561,84.74,48.92275
Córrego Cabelo Duro,CD,20231015,20231015 23:04:45,Nighttime,Active,0,26.672,357.5,6.57,84.85,48.825
Córrego Cabelo Duro,CD,20231015,20231015 23:14:45,Nighttime,Active,0,26.66,358.245,6.641,85.77,48.99635
Córrego Cabelo Duro,CD,20231015,20231015 23:24:45,Nighttime,Active,0,26.648,356.9,6.64,85.69,48.687
Córrego Cabelo Duro,CD,20231015,20231015 23:34:45,Nighttime,Active,0,26.636,358.44,6.707,86.57,49.0412
Córrego Cabelo Duro,CD,20231015,20231015 23:44:45,Nighttime,Active,0,26.62,357.7,6.678,86.15,48.871
Córrego Cabelo Duro,CD,20231015,20231015 23:54:45,Nighttime,Active,0,26.606,357.81,6.617,85.31,48.8963
Córrego Cabelo Duro,CD,20231016,20231016 00:04:45,Nighttime,Active,0,26.598,357.645,6.612,85.29,48.85835
Córrego Cabelo Duro,CD,20231016,20231016 00:14:45,Nighttime,Active,0,26.58,358.325,6.69,86.29,49.01475
Córrego Cabelo Duro,CD,20231016,20231016 00:24:45,Nighttime,Active,0,26.576,358.355,6.666,85.95,49.02165
Córrego Cabelo Duro,CD,20231016,20231016 00:34:45,Nighttime,Active,0,26.56,358.15,6.65,85.7,48.9745
Córrego Cabelo Duro,CD,20231016,20231016 00:44:45,Nighttime,Active,0,26.56,357.13,6.635,85.51,48.7399
Córrego Cabelo Duro,CD,20231016,20231016 00:54:45,Nighttime,Active,0,26.542,356.22,6.628,85.39,48.5306
Córrego Cabelo Duro,CD,20231016,20231016 01:04:45,Nighttime,Active,0,26.54,357.12,6.654,85.67,48.7376
Córrego Cabelo Duro,CD,20231016,20231016 01:14:45,Nighttime,Active,0,26.52,358.145,6.639,85.49,48.97335
Córrego Cabelo Duro,CD,20231016,20231016 01:24:45,Nighttime,Active,0,26.51,359.135,6.663,85.78,49.20105
Córrego Cabelo Duro,CD,20231016,20231016 01:34:45,Nighttime,Active,0,26.498,358.76,6.685,86.1,49.1148
Córrego Cabelo Duro,CD,20231016,20231016 01:44:45,Nighttime,Active,0,26.48,357.095,6.685,86.02,48.73185
Córrego Cabelo Duro,CD,20231016,20231016 01:54:45,Nighttime,Active,0,26.472,356.345,6.693,86.13,48.55935
Córrego Cabelo Duro,CD,20231016,20231016 02:04:45,Nighttime,Active,0,26.46,356.255,6.709,86.27,48.53865
Córrego Cabelo Duro,CD,20231016,20231016 02:14:45,Nighttime,Active,0,26.454,356.265,6.706,86.27,48.54095
Córrego Cabelo Duro,CD,20231016,20231016 02:24:45,Nighttime,Active,0,26.44,356.455,6.688,85.99,48.58465
Córrego Cabelo Duro,CD,20231016,20231016 02:34:45,Nighttime,Active,0,26.428,356.405,6.707,86.27,48.57315
Córrego Cabelo Duro,CD,20231016,20231016 02:44:45,Nighttime,Active,0,26.42,355.515,6.693,86.03,48.36845
Córrego Cabelo Duro,CD,20231016,20231016 02:54:45,Nighttime,Active,0,26.404,356.3,6.729,86.48,48.549
Córrego Cabelo Duro,CD,20231016,20231016 03:04:45,Nighttime,Active,0,26.398,358.36,6.726,86.39,49.0228
Córrego Cabelo Duro,CD,20231016,20231016 03:14:45,Nighttime,Active,0,26.38,358.97,6.752,86.75,49.1631
Córrego Cabelo Duro,CD,20231016,20231016 03:24:45,Nighttime,Active,0,26.374,358.04,6.678,85.79,48.9492
Córrego Cabelo Duro,CD,20231016,20231016 03:34:45,Nighttime,Active,0,26.36,356.515,6.744,86.62,48.59845
